0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
0,0,0,0,4.89074,2.03368,1.78222,-1.78222
