time,position_x,position_y,position_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,joint_LW_J_Pitch,joint_RW_J_Pitch,joint_LW_J_Flap,joint_RW_J_Flap
0.093,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.56998,0.303014,1.56998,-0.30262
0.094,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,0.248226,1.57,-0.247807
0.095,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,0.194549,1.57,-0.194115
0.096,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,0.142063,1.57,-0.141606
0.097,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,0.0907611,1.57,-0.0903054
0.098,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,0.0406643,1.57,-0.0402351
0.099,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.00818078,1.57,0.0085896
0.1,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.0557771,1.57,0.0561494
0.101,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.102102,1.57,0.102429
0.102,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.147117,1.57,0.147417
0.103,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.190827,1.57,0.191098
0.104,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.233221,1.57,0.233461
0.105,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.274271,1.57,0.274498
0.106,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.313985,1.57,0.314199
0.107,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.352357,1.57,0.352557
0.108,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.389367,1.57,0.389569
0.109,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.425026,1.57,0.425227
0.11,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.45933,1.57,0.459531
0.111,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.492269,1.57,0.492479
0.112,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.523853,1.57,0.52407
0.113,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.554084,1.57,0.554307
0.114,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.582957,1.57,0.583193
0.115,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.610485,1.57,0.61073
0.116,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.636671,1.57,0.636925
0.117,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.66152,1.57,0.661784
0.118,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.685043,1.57,0.685316
0.119,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.707248,1.57,0.707528
0.12,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.728144,1.57,0.728432
0.121,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.747743,1.57,0.748038
0.122,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.766058,1.57,0.766359
0.123,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.783101,1.57,0.783408
0.124,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.798886,1.57,0.7992
0.125,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.813429,1.57,0.813749
0.126,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.826747,1.57,0.827072
0.127,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.838854,1.57,0.839186
0.128,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.849771,1.57,0.850109
0.129,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.859514,1.57,0.859859
0.13,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.868105,1.57,0.868455
0.131,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.875561,1.57,0.875918
0.132,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.881906,1.57,0.882267
0.133,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.887158,1.57,0.887525
0.134,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.891341,1.57,0.891713
0.135,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.894477,1.57,0.894854
0.136,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.896588,1.57,0.896969
0.137,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.897698,1.57,0.898084
0.138,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.89783,1.57,0.898221
0.139,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.897107,1.57,0.897502
0.14,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.895552,1.57,0.89595
0.141,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.893185,1.57,0.893587
0.142,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.89003,1.57,0.890435
0.143,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.886109,1.57,0.886518
0.144,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.881445,1.57,0.881857
0.145,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.876062,1.57,0.876477
0.146,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.869982,1.57,0.8704
0.147,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.863229,1.57,0.86365
0.148,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.855827,1.57,0.856249
0.149,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.847798,1.57,0.848223
0.15,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.839167,1.57,0.839594
0.151,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.829957,1.57,0.830386
0.152,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.820191,1.57,0.820622
0.153,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.809893,1.57,0.810326
0.154,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.799087,1.57,0.799522
0.155,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.787797,1.57,0.788233
0.156,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.776044,1.57,0.776482
0.157,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.763853,1.57,0.764292
0.158,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.751247,1.57,0.751687
0.159,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.738249,1.57,0.738689
0.16,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.724881,1.57,0.725322
0.161,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.711166,1.57,0.711607
0.162,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.697126,1.57,0.697567
0.163,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.682783,1.57,0.683225
